            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458153.500000000, A.D. 2018-Feb-04 00:00:00.0000, -3.885537789332643E+00, -2.326283214137594E+00,  5.175796192191938E-01,  1.427505401967750E-03, -3.565034855527311E-03,  6.848289259174297E-04,  2.632577691867069E-02,  4.558166974447231E+00,  6.803410385134367E-04,
2458154.500000000, A.D. 2018-Feb-05 00:00:00.0000, -3.884104224992786E+00, -2.329844686878496E+00,  5.182636134920171E-01,  1.439621713550540E-03, -3.557909270044030E-03,  6.831593942070504E-04,  2.632967470985252E-02,  4.558841856069650E+00,  6.694226257013990E-04,
2458155.500000000, A.D. 2018-Feb-06 00:00:00.0000, -3.882658549024956E+00, -2.333399029961122E+00,  5.189459375559691E-01,  1.451728666886023E-03, -3.550775534876671E-03,  6.814885075780869E-04,  2.633350944876405E-02,  4.559505820529888E+00,  6.585067066524948E-04,
2458156.500000000, A.D. 2018-Feb-07 00:00:00.0000, -3.881200770760526E+00, -2.336946235223476E+00,  5.196265900543321E-01,  1.463826315679437E-03, -3.543633625388322E-03,  6.798162624235111E-04,  2.633728114967824E-02,  4.560158870299233E+00,  6.475932364393292E-04,
2458157.500000000, A.D. 2018-Feb-08 00:00:00.0000, -3.879730899477285E+00, -2.340486294478894E+00,  5.203055696267564E-01,  1.475914713401164E-03, -3.536483516885600E-03,  6.781426550876691E-04,  2.634098982660896E-02,  4.560801007804111E+00,  6.366821702636140E-04,
2458158.500000000, A.D. 2018-Feb-09 00:00:00.0000, -3.878248944399665E+00, -2.344019199515995E+00,  5.209828749092122E-01,  1.487993913290400E-03, -3.529325184626726E-03,  6.764676818653758E-04,  2.634463549331173E-02,  4.561432235426214E+00,  6.257734634576767E-04,
2458159.500000000, A.D. 2018-Feb-10 00:00:00.0000, -3.876754914698975E+00, -2.347544942098636E+00,  5.216585045339401E-01,  1.500063968359873E-03, -3.522158603830397E-03,  6.747913390008543E-04,  2.634821816328446E-02,  4.562052555502636E+00,  6.148670714855109E-04,
2458160.500000000, A.D. 2018-Feb-11 00:00:00.0000, -3.875248819493619E+00, -2.351063513965874E+00,  5.223324571293982E-01,  1.512124931401678E-03, -3.514983749685839E-03,  6.731136226864693E-04,  2.635173784976822E-02,  4.562661970325994E+00,  6.039629499435208E-04,
2458161.500000000, A.D. 2018-Feb-12 00:00:00.0000, -3.873730667849318E+00, -2.354574906831948E+00,  5.230047313202102E-01,  1.524176854994633E-03, -3.507800597363705E-03,  6.714345290612647E-04,  2.635519456574800E-02,  4.563260482144574E+00,  5.930610545604442E-04,
2458162.500000000, A.D. 2018-Feb-13 00:00:00.0000, -3.872200468779319E+00, -2.358079112386263E+00,  5.236753257271124E-01,  1.536219791513516E-03, -3.500609122027882E-03,  6.697540542092383E-04,  2.635858832395352E-02,  4.563848093162454E+00,  5.821613411961919E-04,
